ID,Тип,Артикул,Имя,Опубликован,рекомендуемый?,Видимость в каталоге,Короткое описание,Описание,Дата начала действия продажной цены,Дата окончания действия продажной цены,Статус налога,Налоговый класс,В наличии?,Запасы,Задержанный заказ возможен?,Продано индивидуально?,Вес (kg),Длина (cm),Ширина (cm),Высота (cm),Разрешить отзывы от клиентов?,Примечание к покупке,Цена распродажи,Базовая цена,Категории,Метки,Класс доставки,Изображения,Лимит загрузок,Число дней до просроченной загрузки,Родительский,Сгруппированные товары,Апсейл,Кросселы,Внешний URL,Текст кнопки,Позиция,Имя атрибута 1,Значение(-я) аттрибута(-ов) 1,Видимость атрибута 1,Глобальный атрибут 1
,simple,61702,Hunter ошейник-удавка для собак Freestyle Neon 55/10 нейлоновая желтый неон,1,0,visible,,Hunter ошейник-удавка для собак Freestyle Neon 55/10. Максимальный размер 55 см. Нейлоновая. Цвет: желтый неон.,,,taxable,,1,,0,0,,,,,0,,,1383.00,Собаки > Ошейники,,,http://tin29.ru/wp-content/uploads/2018/hunter/6dffbb51-fb79-11e3-8d48-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,61703,Hunter ошейник-удавка для собак Freestyle Neon 60/10 нейлоновая желтый неон,1,0,visible,,Hunter ошейник-удавка для собак Freestyle Neon 60/10.<br><br> Максимальный размер 60 см. <br>Нейлоновая. <br>Цвет: желтый неон.,,,taxable,,1,,0,0,,,,,0,,,1413.00,Собаки > Ошейники,,,http://tin29.ru/wp-content/uploads/2018/hunter/7b6378db-fb79-11e3-8d48-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,47889,Hunter поводок для собак 15/110 нейлон бирюзовый,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 15 мм, длина 1 м. Цвет: бирюзовый.",,,taxable,,1,,0,0,,,,,0,,,703.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/b8135818-1573-11e8-812a-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,42599,Hunter поводок для собак 15/110 нейлон оранжевый,1,0,visible,,".Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 15 мм, длина 1,1 м.",,,taxable,,1,,0,0,,,,,0,,,703.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/595f62e9-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,47890,Hunter поводок для собак 20/100 нейлон бирюзовый,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 20 мм, длина 1 м. Цвет: бирюзовый.",,,taxable,,1,,0,0,,,,,0,,,794.00,Категория: Поводки,,,http://tin29.ru/wp-content/uploads/2018/hunter/70dd6513-7fbf-11e1-9100-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,42600,Hunter поводок для собак 20/100 нейлон оранжевый,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 20 мм, длина 1 м.",,,taxable,,1,,0,0,,,,,0,,,794.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/5c9137d4-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,35590,Hunter поводок для собак 25/100 нейлон красный,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 25 мм, длина 1 м. Цвет: красный.",,,taxable,,1,,0,0,,,,,0,,,835.00,Категория: Поводки,,,http://tin29.ru/wp-content/uploads/2018/hunter/40d15cd6-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,42601,Hunter поводок для собак 25/100 нейлон оранжевый,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 25 мм, длина 1 м.",,,taxable,,1,,0,0,,,,,0,,,835.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/f7e6bfac-afa8-11e1-b0c3-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,35594,Hunter поводок для собак 25/100 нейлон черный,1,0,visible,,"Поводок для собак Hunter. Выполнен из нейлона, имеет удобную петлю для руки, а также надежный карабин для сцепления с ошейником. Он легко присоединяется и отсоединяется от ошейника. Сочетается с ошейниками Hunter серии Alu-Strong (нейлоновые ошейники с металлическими застежками). Ширина 25 мм, длина 1 м. Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,835.00,Категория: Поводки,,,http://tin29.ru/wp-content/uploads/2018/hunter/40d15d08-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,63070,Hunter поводок для собак Convienience 15/120 биотановый желтый неон,1,0,visible,,"Поводок для собак средних и крупных пород. Выполнен из практичного биотана. Биотан это специальный мягкий пластик с нейлоновой стропой внутри. Нейлон придает дополнительную прочность. Материал поводка не впитывает влагу, легко моется и не трескается на морозе. Практичный поводок для межсезонья. <br>
Длина поводка 120 см, ширина - 15 мм.
Цвет: желтый неон.",,,taxable,,1,,0,0,,,,,0,,,1083.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/be21eabd-9446-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,63071,Hunter поводок для собак Convienience 15/120 биотановый оранжевый неон,1,0,visible,,"Поводок для собак средних и крупных пород. Выполнен из практичного биотана. Биотан это специальный мягкий пластик с нейлоновой стропой внутри. Нейлон придает дополнительную прочность. Материал поводка не впитывает влагу, легко моется и не трескается на морозе. Практичный поводок для межсезонья. <br>
Длина поводка 120 см, ширина - 15 мм.
Цвет: оранжевый неон.",,,taxable,,1,,0,0,,,,,0,,,1083.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/ed576935-9446-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,39115,Hunter поводок для собак Freestyle 10/110 круглый нейлон черный,1,0,visible,,"Поводок для собак крупных пород. Выполнен из круглой нейлоновой стропы. Круглая стропа это дополнительный комфорт для рук владельца, так как не режет руки, если питомец сильно тянет поводок. Длина поводка 110 см, диаметр поперечного сечения - 10 мм. Подходит для ошейников-удавок серии Freestyle. <br> 
Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,1545.00,Категория: Поводки,,,http://tin29.ru/wp-content/uploads/2018/hunter/469c61b1-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,39105,Hunter поводок для собак Freestyle 10/110 нейлоновая стропа красный,1,0,visible,,"Поводок для собак крупных пород. Выполнен из круглой нейлоновой стропы. Круглая стропа это дополнительный комфорт для рук владельца, так как не режет руки, если питомец сильно тянет поводок. Длина поводка 110 см, диаметр поперечного сечения - 10 мм. Подходит для ошейников-удавок серии Freestyle. <br> 
Цвет: красный.",,,taxable,,1,,0,0,,,,,0,,,1607.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/469c6142-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,92748,Hunter поводок для собак Maui 20/140 сетчатый текстиль красный,1,0,visible,,"Поводок для собак средних пород. Выполнен из легкого и прочного сетчатого текстиля. По краям поводка контрастные светоотражающие полосы. Длина поводка 140 см, ширина - 20 мм. Подходит для ошейников серии Maui. <br> 
Цвет: красный.",,,taxable,,1,,0,0,,,,,0,,,1444.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/cf14785c-9448-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,92746,Hunter поводок для собак Maui 20/140 сетчатый текстиль черный,1,0,visible,,"Поводок для собак средних пород. Выполнен из легкого и прочного сетчатого текстиля. По краям поводка контрастные светоотражающие полосы. Длина поводка 140 см, ширина - 20 мм. Подходит для ошейников серии Maui. <br> 
Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,1444.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/fc2cfc6d-9448-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,92709,Hunter поводок для собак Maui 25/120 сетчатый текстиль голубой,1,0,visible,,"Hunter Поводок для собак Maui 25/120 сетчатый текстиль голубой <br><br> Поводок выполнен из невероятно мягкого и легкого текстильного материала.  Длина 120 см, ширина 2,5 см.",,,taxable,,1,,0,0,,,,,0,,,1444.00,Категория: Поводок,,,"http://tin29.ru/wp-content/uploads/2018/hunter/f2582d9f-0b8b-11e5-80c7-00155d298300.jpg, http://tin29.ru/wp-content/uploads/2018/hunter/f2582d9f-0b8b-11e5-80c7-00155d298300_2.jpg",,,,,,,,,1,Производитель,Hunter,1,1
,simple,92710,Hunter поводок для собак Maui 25/120 сетчатый текстиль красный,1,0,visible,,"Hunter Поводок для собак Maui 25/120 сетчатый текстиль красный <br><br> Поводок выполнен из невероятно мягкого и легкого текстильного материала.  Длина 120 см, ширина 2,5 см.",,,taxable,,1,,0,0,,,,,0,,,1444.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/00829f4c-0b8c-11e5-80c7-00155d298300.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,92708,Hunter поводок для собак Maui 25/120 сетчатый текстиль черный,1,0,visible,,"Hunter Поводок для собак Maui 25/120 сетчатый текстиль черный <br><br> Поводок выполнен из невероятно мягкого и легкого текстильного материала.  Длина 120 см, ширина 2,5 см.",,,taxable,,1,,0,0,,,,,0,,,1444.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/e47c65b7-0b8b-11e5-80c7-00155d298300.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,64062,Hunter поводок для собак Neopren 25/100 нейлон/неопрен желтый/бежевый,1,0,visible,,"Поводок для собак крупных пород. Выполнен из прочного нейлона и мягкого неопрена. Длина поводка 100 см. Ширина 2,5 см. <br> Цвет: желтый нейлон/бежевый неопрен.",,,taxable,,1,,0,0,,,,,0,,,1626.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/99d5964f-9448-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65541,"Hunter поводок для собак Tripoli 10/100, нейлон желтый, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,447.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/94425419-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65521,"Hunter поводок для собак Tripoli 10/100, нейлон св. голубая, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,447.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/a72c8f81-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65531,"Hunter поводок для собак Tripoli 10/100, нейлон св. розовая, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,447.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/b2cbfe2d-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65542,"Hunter поводок для собак Tripoli 15/100, нейлон желтый, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,595.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/bda58a63-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65522,"Hunter поводок для собак Tripoli 15/100, нейлон св. голубая, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,595.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/c636f876-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65532,"Hunter поводок для собак Tripoli 15/100, нейлон св. розовая, светоотражающий",1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,595.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/cf7b3792-64ab-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,47893,Hunter поводок-перестежка для собак 15/200 нейлон бирюзовый,1,0,visible,,"Поводок для собак Tripoli выполнен из высококачественного нейлона со светоотражающей полоской, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,1139.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/no_photo_big.png,,,,,,,,,1,Производитель,Hunter,1,1
,simple,40361,Hunter поводок-перестежка для собак 20/200 нейлон черный,1,0,visible,,"Поводок-перестежка для собак Hunter выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 20 мм. Максимальная длина 1,7 м. Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,1288.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/4983ec22-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,64962,Hunter поводок-перестежка для собак Extra Long 25/300 нейлон черный,1,0,visible,,"Очень длинный поводок-перестежка для собак крупных пород. Выполнен из нейлона.  Благодаря трем кольцам на поводке и дополнительному карабину,  длина поводка регулируется в пределах от 120 до 280 см. Ширина поводка - 25 мм. Подходит для нейлоновых ошейников серии Alu-Strong. <br> 
Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,2161.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/3937de9b-9447-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,33069,Hunter поводок-перестежка для собак Freestyle 8/200 круглый нейлон черный,1,0,visible,,"Поводок-перестежка для собак средних и крупных пород. Выполнен из круглой нейлоновой стропы. Круглая стропа это дополнительный комфорт для рук владельца, так как не режет руки, если питомец сильно тянет поводок. Благодаря специальной фурнитуре длина поводка регулируется в пределах от 100 до 180 см. Диаметр поперечного сечения - 8 мм. Подходит для ошейников-удавок серии Freestyle. <br> 
Цвет: черный.",,,taxable,,1,,0,0,,,,,0,,,2500.00,Категория: Поводок,,,http://tin29.ru/wp-content/uploads/2018/hunter/6d56aabe-9446-11e6-810e-00155d290810.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65543,"Hunter поводок-перестежка для собак Tripoli 10/200 нейлон желтый, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,893.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/39cd249f-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65523,"Hunter поводок-перестежка для собак Tripoli 10/200 нейлон св. голубой, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,893.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/432b9c0a-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65533,"Hunter поводок-перестежка для собак Tripoli 10/200 нейлон св. розовый, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 10 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,893.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/4f7ddb2c-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65544,"Hunter поводок-перестежка для собак Tripoli 15/200 нейлон желтый, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,1116.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/5996492b-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65524,"Hunter поводок-перестежка для собак Tripoli 15/200 нейлон св. голубой, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,1116.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/62fbe75e-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,65534,"Hunter поводок-перестежка для собак Tripoli 15/200 нейлон св. розовый, светоотражающий",1,0,visible,,"Поводок-перестежка для собак Tripoli выполнен из высококачественного нейлона, легко стирается и быстро сохнет, долго сохраняет яркие цвета и не красит шерсть даже во время водных процедур. Все швы аккуратно обработаны. Благодаря второму карабину (вместо ручки) и 3 кольцам поводок можно по разному комбинировать и изменять длину поводка. Ширина 15 мм. Максимальная длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,1116.00,Категория: Перестежка,,,http://tin29.ru/wp-content/uploads/2018/hunter/6f8e85a3-64b0-11e8-812f-005056bf23ce.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,63030,Hunter пояс с поводком 120 см для бега с собакой Tacoma Active черный/бежевый,1,0,visible,,"Сумка-ремень в спортивном стиле в регулируемым размером до 120 см. Регулируемый и светоотражающий поводок с амортизатором. Безопасная застежка для того, чтобы пристегнуть или отстегнуть ремень. С помощью застежки ремень трансформируется с поводок с петлей для руки. В комплекте с ремнем 3 отдельных кармана: для смартфона, лакомств или других аксессуаров и бутылки 0,5 л для воды. Все отделения съемные и светоотражающие.",,,taxable,,1,,0,0,,,,,0,,,2814.00,Категория: Амуниция,,,"http://tin29.ru/wp-content/uploads/2018/hunter/f3a4615a-2bc6-11e6-80ec-00155d2e8300.jpg, http://tin29.ru/wp-content/uploads/2018/hunter/f3a4615a-2bc6-11e6-80ec-00155d2e8300_2.jpg, http://tin29.ru/wp-content/uploads/2018/hunter/f3a4615a-2bc6-11e6-80ec-00155d2e8300_3.jpg",,,,,,,,,1,Производитель,Hunter,1,1
,simple,19750,Hunter ринговка для собак 6 мм кожа натуральная,1,0,visible,,"Прочная, надежная ринговка Hunter из натуральной цельной сыромятной кожи - оптимальный выбор для идеального представления вашего четвероногого любимца. Круглой формы, с диаметром поперечного сечения 6 мм, длина 140 см, максимальный обхват шеи - 60 см. Ринговка прослужит вам долгие годы и принесет много побед! Цвет - бежевый. Удобно лежит в руке.",,,taxable,,1,,0,0,,,,,0,,,1551.00,Категория: Ринговка,,,http://tin29.ru/wp-content/uploads/2018/hunter/3b3682e2-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,19745,Hunter ринговка для собак 6 мм кожа черная,1,0,visible,,"Прочная, надежная ринговка Hunter из натуральной цельной сыромятной кожи - оптимальный выбор для идеального представления вашего четвероногого любимца. Круглой формы, с диаметром поперечного сечения 6 мм, длина 140 см, максимальный обхват шеи - 60 см. Ринговка прослужит вам долгие годы и принесет много побед! Цвет - черный. Удобно лежит в руке.",,,taxable,,1,,0,0,,,,,0,,,2120.00,Категория: Ринговка,,,http://tin29.ru/wp-content/uploads/2018/hunter/3b3682bb-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,42266,Hunter ринговка для собак Freestyle 10/170 нейлоновая стропа терракотовая,1,0,visible,,"Прочная, надежная нейлоновая ринговка Hunter Freestyle 10/170 (Фристайл) - оптимальный выбор для представления вашего четвероногого друга. Круглой формы, с диаметром поперечного сечения 10 мм, она прослужит вам долгие годы и принесет много побед! Цвет - терракот. Удобно лежит в руке, длина 1,7 м.",,,taxable,,1,,0,0,,,,,0,,,1802.00,Категория: Ринговка,,,http://tin29.ru/wp-content/uploads/2018/hunter/5689b6a4-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,40768,Hunter ринговка для собак Freestyle 8/120 нейлоновая стропа красная,1,0,visible,,"Прочная, надежная нейлоновая ринговка Hunter Freestyle 8/120 (Фристайл) - оптимальный выбор для представления вашего четвероногого друга. Круглой формы, с диаметром поперечного сечения 8 мм, она прослужит вам долгие годы и принесет много побед! Цвет - красный. Удобно лежит в руке, длина 1,2 м.",,,taxable,,1,,0,0,,,,,0,,,1493.00,Категория: Ринговка,,,http://tin29.ru/wp-content/uploads/2018/hunter/4c4b7b8c-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,40770,Hunter ринговка для собак Freestyle 8/120 нейлоновая стропа черная,1,0,visible,,"Прочная, надежная нейлоновая ринговка Hunter Freestyle 8/120 (Фристайл) - оптимальный выбор для представления вашего четвероногого друга. Круглой формы, с диаметром поперечного сечения 8 мм, она прослужит вам долгие годы и принесет много побед! Цвет - черный. Удобно лежит в руке, длина 1,2 м.",,,taxable,,1,,0,0,,,,,0,,,1493.00,Категория: Ринговка,,,http://tin29.ru/wp-content/uploads/2018/hunter/4c4b7bb5-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,92397,Hunter свисток для тренинга для собак,1,0,visible,,Hunter Свисток для тренинга для собак,,,taxable,,1,,0,0,,,,,0,,,229.00,Категория: Средства коррекции поведения,,,http://tin29.ru/wp-content/uploads/2018/hunter/a763e664-fb7a-11e3-8d48-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,44734,Hunter софа для собак и кошек White Dots 40x40 см коричневая,1,0,visible,,"Hunter софа для собак и кошек White Dots 40x40 см коричневая.<br><br>
Софа White Dots - прекрасное место для отдыха кошек и собак мелких пород. <br>Наполнитель из 100% полиэстера, внутри отделана 100% хлопком. <br>Защитит вашего любимца от холода и сквозняков, обеспечив ему комфорт и уют во время сна.<br> Цвет - коричневый, машинная стирка при 30 С. Размер 40х40 см",,,taxable,,1,,0,0,,,,,0,,,2555.00,Категория: Лежанки,,,http://tin29.ru/wp-content/uploads/2018/hunter/78efea74-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
,simple,42369,Hunter сумочка для лакомств Standard малая бежевая,1,0,visible,,"Hunter сумочка для лакомств <br><br>
На поясная сумочка для лакомств. Снабжена петлей для крепления к ремню и клипсой для крепления сумочки на поясе. Сделана из полиэстера. Всегда берите на прогулку лакомство для поощрения Вашего питомца при ежедневных тренировках, а сумочка Hunter убережет Ваши карманы от крошек. Цвет - черный/бежевый",,,taxable,,1,,0,0,,,,,0,,,999.00,Категория: Сумочка для лакомств,,,http://tin29.ru/wp-content/uploads/2018/hunter/595f618a-3594-11e0-4488-001517e97967.jpg,,,,,,,,,1,Производитель,Hunter,1,1
